event_id,category,tags_count,posted_days_before_event,promotion_spend,max_participants,ticket_price,organizer_reputation,avg_past_attendance_rate,ctr,social_mentions,weekday,city,checked_in_count,revenue,attendance_rate,success
2968,OTHER,0,10,110,200,116.72,0.363,0.211,0.1048,4,1,medium,106,12372.32,0.5292397014676823,1
2969,TECH,2,17,787,200,296.44,0.803,0.466,0.3221,10,4,large,190,56323.6,0.95,1
2970,HEALTH,1,8,0,200,220.83,0.598,0.493,0.085,6,3,large,190,41957.7,0.95,1
2971,SPORTS,4,40,291,200,105.23,0.47,0.383,0.3931,6,0,medium,171,17994.33,0.8541903103670971,1
2972,HEALTH,3,20,257,50,119.18,0.527,0.238,0.1405,14,5,medium,43,5124.74,0.8529295436752915,1
2973,EDUCATION,3,47,0,200,624.89,0.4,0.664,0.206,4,0,large,117,73112.13,0.5858894434739286,1
2974,SPORTS,2,13,487,50,119.04,0.284,0.745,0.0479,6,4,large,48,5713.92,0.95,1
2975,TECH,2,7,204,50,264.99,0.706,0.516,0.2384,5,4,small,48,12719.52,0.95,1
2976,ART,3,28,0,200,123.37,0.531,0.27,0.3905,9,0,medium,190,23440.3,0.95,1
2977,EDUCATION,5,25,594,50,0.0,0.54,0.839,0.5159,7,5,small,48,0.0,0.95,1
2978,HEALTH,3,15,588,100,205.47,0.352,0.325,0.3796,4,1,small,78,16026.66,0.7808497635700209,1
2979,EDUCATION,5,1,140,50,0.0,0.592,0.771,0.7116,7,3,medium,48,0.0,0.95,1
2980,HEALTH,1,7,0,1000,250.41,0.474,0.211,0.3305,9,5,medium,950,237889.5,0.95,1
2981,HEALTH,6,10,0,200,0.0,0.583,0.292,0.1255,9,0,large,190,0.0,0.95,1
2982,SPORTS,5,1,638,50,127.54,0.772,0.265,0.0666,15,3,large,44,5611.76,0.8730687461756296,1
2983,HEALTH,2,38,376,500,113.22,0.76,0.66,0.0892,9,6,medium,475,53779.5,0.95,1
2984,SPORTS,2,11,0,50,117.21,0.58,0.621,0.3078,9,2,medium,48,5626.08,0.95,1
2985,EDUCATION,1,3,0,500,56.86,0.71,0.343,0.3696,3,2,small,427,24279.22,0.8534756522485701,1
2986,EDUCATION,3,18,691,100,607.37,0.844,0.203,0.2829,16,5,small,95,57700.15,0.95,1
2987,ART,3,43,520,50,117.45,0.21,0.486,0.0947,6,1,large,36,4228.2,0.7142230782208093,1
2988,ART,2,2,638,100,238.11,0.522,0.722,0.1095,4,5,medium,95,22620.45,0.95,1
2989,EDUCATION,4,1,0,500,505.05,0.252,0.36,0.3495,7,6,small,455,229797.75,0.9099230076038467,1
2990,HEALTH,3,19,396,50,546.7,0.191,0.7,0.1738,4,1,small,28,15307.6,0.5513273000813399,1
2991,OTHER,2,4,844,50,211.49,0.383,0.818,0.3489,9,4,medium,44,9305.56,0.8825495319479127,1
2992,TECH,4,7,0,500,0.0,0.538,0.432,0.0165,9,2,small,355,0.0,0.7100987815252664,1
2993,HEALTH,1,10,768,200,225.53,0.406,0.55,0.3133,5,3,small,171,38565.63,0.8529283871276802,1
2994,HEALTH,1,6,50,100,603.87,0.393,0.437,0.3323,6,3,small,69,41667.03,0.691062041505959,1
2995,TECH,6,28,0,200,703.17,0.673,0.544,0.5922,10,1,medium,190,133602.3,0.95,1
2996,ART,2,26,0,100,533.13,0.533,0.581,0.0479,6,1,large,78,41584.14,0.7782308943129271,1
2997,OTHER,2,1,509,100,52.3,0.475,0.617,0.2394,7,5,small,95,4968.5,0.95,1
2998,ART,3,1,352,50,116.85,0.518,0.1,0.0948,1,1,medium,27,3154.95,0.53098308500924,1
2999,TECH,4,8,0,100,286.4,0.402,0.695,0.1627,1,5,medium,95,27208.0,0.95,1
3000,TECH,2,72,200,200,136.74,0.277,0.488,0.1008,5,5,small,174,23792.76,0.8699844442374386,1
3001,HEALTH,2,5,991,100,121.93,0.442,0.209,0.1105,11,6,medium,84,10242.12,0.8405118710797462,1
3002,OTHER,3,39,124,50,0.0,0.689,0.512,0.0142,8,3,small,37,0.0,0.7342269401508708,1
3003,SPORTS,3,7,0,1000,62.04,0.288,0.756,0.0532,2,6,small,886,54967.44,0.8864101678348509,1
3004,EDUCATION,5,43,15,100,51.03,0.738,0.209,0.2541,4,3,small,94,4796.82,0.9380681996606574,1
3005,OTHER,2,29,0,100,57.0,0.593,0.237,0.1789,6,2,small,84,4788.0,0.8366225861993349,1
3006,SPORTS,1,21,0,50,637.6,0.954,0.27,0.2394,10,4,small,48,30604.8,0.95,1
3007,EDUCATION,2,2,717,50,206.8,0.305,0.869,0.3382,0,4,small,48,9926.4,0.95,1
3008,ART,2,17,0,50,594.1,0.927,0.886,0.2924,8,0,small,48,28516.8,0.95,1
3009,TECH,6,14,209,100,146.88,0.742,0.2,0.2625,6,4,medium,95,13953.6,0.95,1
3010,SPORTS,4,6,333,100,582.46,0.612,0.288,0.3508,9,2,large,95,55333.7,0.95,1
3011,HEALTH,2,6,133,100,62.11,0.367,0.751,0.3244,8,6,small,95,5900.45,0.95,1
3012,OTHER,2,4,546,100,635.01,0.585,0.635,0.2768,11,3,small,64,40640.64,0.6367784349794561,1
3013,HEALTH,4,8,750,50,554.37,0.832,0.954,0.0391,10,2,large,48,26609.76,0.95,1
3014,TECH,7,12,0,50,290.55,0.496,0.48,0.344,6,5,medium,48,13946.4,0.95,1
3015,HEALTH,2,2,321,500,53.55,0.277,0.319,0.1557,6,5,small,400,21420.0,0.799242406033371,1
3016,TECH,0,1,535,50,707.64,0.752,0.704,0.3524,10,4,small,43,30428.52,0.8613865177525979,1
3017,OTHER,3,7,124,100,129.83,0.778,0.739,0.2604,10,3,small,95,12333.85,0.95,1
3018,EDUCATION,1,2,267,500,119.92,0.816,0.846,0.3697,6,3,small,475,56962.0,0.95,1
3019,HEALTH,3,3,417,50,55.73,0.506,0.673,0.2844,12,1,medium,48,2675.04,0.95,1
3020,ART,0,1,462,50,596.9,0.455,0.37,0.3137,10,2,small,34,20294.6,0.6719563490765654,1
3021,TECH,0,36,489,100,0.0,0.154,0.19,0.1977,5,2,medium,65,0.0,0.6452548391884129,1
3022,HEALTH,5,25,472,100,234.68,0.186,0.588,0.4854,3,6,small,95,22294.6,0.95,1
3023,OTHER,4,1,0,100,120.69,0.594,0.867,0.1871,10,3,small,86,10379.34,0.8593181491248714,1
3024,OTHER,3,1,111,50,561.94,0.842,0.404,0.3842,9,3,small,37,20791.78,0.7319117734105914,1
3025,OTHER,4,14,742,50,108.17,0.889,0.758,0.0906,16,6,small,48,5192.16,0.95,1
3026,EDUCATION,2,67,305,50,107.05,0.203,0.646,0.2497,5,6,large,42,4496.1,0.8325488024366473,1
3027,SPORTS,4,17,0,100,596.57,0.495,0.639,0.3819,7,0,large,95,56674.15,0.95,1
3028,ART,6,5,350,200,502.38,0.862,0.756,0.175,9,6,small,178,89423.64,0.887795653837258,1
3029,EDUCATION,2,15,0,100,240.51,0.358,0.606,0.4321,7,6,large,95,22848.45,0.95,1
3030,ART,1,38,792,500,0.0,0.658,0.795,0.259,6,4,small,475,0.0,0.95,1
3031,HEALTH,4,4,593,100,240.61,0.844,0.198,0.6241,11,1,large,95,22857.95,0.95,1
3032,ART,3,11,0,50,530.65,0.509,0.579,0.3689,9,1,small,48,25471.2,0.95,1
3033,SPORTS,6,33,95,1000,0.0,0.49,0.754,0.4143,8,4,large,950,0.0,0.95,1
3034,EDUCATION,4,1,0,200,0.0,0.635,0.167,0.1399,7,3,medium,190,0.0,0.95,1
3035,HEALTH,3,13,217,500,128.01,0.884,0.437,0.084,11,5,large,475,60804.75,0.95,1
3036,SPORTS,3,11,216,50,545.56,0.613,0.646,0.0851,12,6,medium,48,26186.88,0.95,1
3037,EDUCATION,4,23,278,100,239.7,0.681,0.958,0.3316,7,3,small,95,22771.5,0.95,1
3038,OTHER,3,2,495,500,554.67,0.065,0.45,0.0249,4,2,small,103,57131.01,0.2057274840854893,0
3039,TECH,6,3,0,100,0.0,0.169,0.619,0.0631,3,3,small,68,0.0,0.6792278325069672,1
3040,ART,2,9,0,50,0.0,0.277,0.663,0.1016,2,2,large,44,0.0,0.8738706768225538,1
3041,ART,5,22,0,200,103.92,0.476,0.645,0.3141,8,4,medium,190,19744.8,0.95,1
3042,SPORTS,4,39,282,100,63.37,0.399,0.181,0.5764,10,2,medium,95,6020.15,0.95,1
3043,SPORTS,5,6,377,100,53.31,0.72,0.769,0.0763,6,4,medium,95,5064.45,0.95,1
3044,EDUCATION,5,23,628,50,116.62,0.484,0.469,0.1358,6,6,medium,48,5597.76,0.95,1
3045,EDUCATION,5,6,335,100,114.26,0.395,0.838,0.2852,1,4,small,95,10854.7,0.95,1
3046,HEALTH,4,1,297,1000,123.55,0.657,0.723,0.276,9,0,large,950,117372.5,0.95,1
3047,ART,3,3,145,1000,129.76,0.632,0.413,0.3013,15,6,small,890,115486.4,0.8897255128048428,1
3048,ART,1,18,1086,100,105.95,0.265,0.666,0.1862,1,1,small,76,8052.2,0.7621847351107136,1
3049,EDUCATION,3,13,261,50,219.47,0.482,0.233,0.2971,10,3,large,48,10534.56,0.95,1
3050,EDUCATION,3,11,93,500,636.31,0.621,0.215,0.3803,10,5,large,475,302247.25,0.95,1
3051,SPORTS,3,7,0,200,509.57,0.764,0.695,0.3282,18,1,large,190,96818.3,0.95,1
3052,OTHER,2,19,438,100,0.0,0.495,0.812,0.1261,7,3,large,95,0.0,0.95,1
3053,ART,1,4,69,50,59.78,0.487,0.658,0.1633,3,4,medium,48,2869.44,0.95,1
3054,TECH,1,27,552,100,138.36,0.491,0.808,0.302,4,5,medium,95,13144.2,0.95,1
3055,EDUCATION,4,9,586,100,0.0,0.599,0.854,0.0757,13,6,medium,95,0.0,0.95,1
3056,OTHER,4,14,615,200,128.85,0.592,0.536,0.2667,7,3,small,190,24481.5,0.95,1
3057,ART,7,5,99,200,103.15,0.194,0.713,0.0522,6,3,small,125,12893.75,0.6263762823998863,1
3058,EDUCATION,4,24,87,200,0.0,0.459,0.551,0.418,6,5,small,190,0.0,0.95,1
3059,ART,3,1,0,50,0.0,0.916,0.726,0.0442,7,6,small,48,0.0,0.95,1
3060,HEALTH,3,43,0,200,126.0,0.09,0.655,0.2138,2,3,small,133,16758.0,0.6640118661498903,1
3061,SPORTS,3,6,904,50,209.45,0.651,0.62,0.1374,7,6,medium,48,10053.6,0.95,1
3062,OTHER,4,35,79,50,124.84,0.66,0.261,0.0927,12,2,large,40,4993.6,0.8062931522249243,1
3063,SPORTS,3,40,385,50,235.17,0.207,0.31,0.2823,4,6,medium,44,10347.48,0.8771468444418987,1
3064,TECH,2,26,0,50,0.0,0.709,0.312,0.2663,8,2,large,48,0.0,0.95,1
3065,TECH,2,4,703,200,606.16,0.853,0.665,0.2816,10,1,large,190,115170.4,0.95,1
3066,SPORTS,2,1,486,100,541.98,0.488,0.601,0.0863,12,4,small,63,34144.74,0.6306930294975134,1
3067,OTHER,2,17,293,100,120.97,0.218,0.684,0.7535,7,5,large,95,11492.15,0.95,1
3068,EDUCATION,3,32,126,50,111.98,0.522,0.901,0.1585,3,3,small,48,5375.04,0.95,1
3069,EDUCATION,2,41,266,50,61.57,0.336,0.934,0.1209,6,4,medium,48,2955.36,0.95,1
3070,HEALTH,4,10,382,500,0.0,0.419,0.697,0.4348,14,6,medium,475,0.0,0.95,1
3071,EDUCATION,1,15,844,1000,227.64,0.659,0.476,0.1086,10,6,large,950,216258.0,0.95,1
3072,SPORTS,2,23,331,100,0.0,0.293,0.155,0.1024,8,5,large,95,0.0,0.95,1
3073,SPORTS,3,5,947,50,125.98,0.311,0.352,0.3266,6,2,large,46,5795.08,0.9137943860096501,1
3074,SPORTS,2,6,55,50,249.93,0.643,0.658,0.2285,7,4,medium,48,11996.64,0.95,1
3075,HEALTH,4,6,303,50,0.0,0.38,0.571,0.2178,12,0,large,48,0.0,0.95,1
3076,OTHER,2,1,253,200,526.64,0.516,0.687,0.5834,6,1,large,190,100061.6,0.95,1
3077,EDUCATION,1,24,0,1000,111.76,0.195,0.849,0.1442,2,0,small,750,83820.0,0.7496195592664987,1
3078,HEALTH,2,12,420,500,57.58,0.848,0.866,0.0456,7,0,large,475,27350.5,0.95,1
3079,OTHER,1,3,66,50,249.44,0.296,0.59,0.2492,6,3,small,24,5986.56,0.4722917950934811,0
3080,HEALTH,1,74,0,100,105.15,0.403,0.452,0.3054,6,1,small,75,7886.25,0.7503054417882912,1
3081,OTHER,3,16,0,100,586.55,0.751,0.766,0.0416,10,4,small,76,44577.8,0.759421228664384,1
3082,HEALTH,0,50,0,200,0.0,0.477,0.529,0.3164,5,6,medium,190,0.0,0.95,1
3083,TECH,5,1,448,50,0.0,0.397,0.606,0.4818,5,6,small,48,0.0,0.95,1
3084,EDUCATION,0,57,0,100,550.55,0.227,0.937,0.2487,6,2,medium,63,34684.65,0.6287753519190068,1
3085,EDUCATION,8,3,672,200,239.02,0.848,0.26,0.3248,12,3,small,182,43501.64,0.9105830894690108,1
3086,OTHER,3,10,351,200,209.49,0.282,0.509,0.4364,10,4,small,155,32470.95,0.7735551263363373,1
3087,EDUCATION,7,5,421,200,0.0,0.195,0.098,0.0692,4,0,medium,129,0.0,0.6461676528298533,1
3088,ART,1,15,187,500,568.82,0.364,0.707,0.6417,9,0,large,475,270189.5,0.95,1
3089,TECH,0,35,291,100,0.0,0.469,0.674,0.1815,7,0,medium,95,0.0,0.95,1
3090,TECH,1,15,821,100,290.78,0.314,0.254,0.6959,10,3,small,95,27624.1,0.95,1
3091,HEALTH,2,31,0,100,224.78,0.934,0.704,0.0721,13,5,small,95,21354.1,0.95,1
3092,OTHER,1,22,200,500,126.38,0.507,0.439,0.4071,10,4,small,470,59398.6,0.9405951000938184,1
3093,EDUCATION,1,19,0,50,599.45,0.838,0.825,0.137,9,2,small,43,25776.35,0.8673305433469962,1
3094,EDUCATION,4,32,241,100,613.55,0.529,0.53,0.5247,8,6,small,84,51538.2,0.8368923400484046,1
3095,SPORTS,3,31,469,200,106.48,0.531,0.201,0.1012,5,3,small,151,16078.48,0.7566907220392561,1
3096,EDUCATION,5,15,0,50,62.52,0.714,0.278,0.3943,10,0,medium,48,3000.96,0.95,1
3097,HEALTH,4,7,849,200,53.88,0.09,0.295,0.111,4,1,large,146,7866.48,0.7307646098350424,1
3098,TECH,3,46,169,100,298.66,0.52,0.806,0.0553,11,5,small,95,28372.7,0.95,1
3099,ART,5,30,299,100,121.09,0.479,0.345,0.3899,9,2,small,95,11503.55,0.95,1
3100,ART,3,36,703,100,251.39,0.608,0.595,0.0593,8,5,large,95,23882.05,0.95,1
3101,ART,3,4,0,50,208.24,0.801,0.35,0.324,11,0,large,48,9995.52,0.95,1
3102,TECH,3,6,478,500,268.76,0.608,0.541,0.3226,6,2,small,410,110191.6,0.8203957919756125,1
3103,TECH,3,2,0,500,0.0,0.604,0.208,0.1564,4,1,large,475,0.0,0.95,1
3104,HEALTH,0,24,294,100,0.0,0.648,0.282,0.3998,9,1,medium,95,0.0,0.95,1
3105,EDUCATION,0,2,101,50,225.38,0.638,0.511,0.4386,9,0,large,45,10142.1,0.9085743254428913,1
3106,TECH,4,16,378,50,0.0,0.295,0.425,0.3358,3,4,medium,48,0.0,0.95,1
3107,EDUCATION,1,20,241,200,207.72,0.656,0.417,0.0405,11,2,small,134,27834.48,0.6711935166215436,1
3108,EDUCATION,4,15,338,500,51.23,0.531,0.135,0.0818,9,3,large,475,24334.25,0.95,1
3109,EDUCATION,1,1,221,200,587.32,0.382,0.455,0.6282,5,3,large,190,111590.8,0.95,1
3110,ART,4,2,0,50,0.0,0.361,0.712,0.2701,8,6,small,47,0.0,0.9337153821223343,1
3111,HEALTH,4,36,52,500,62.13,0.529,0.114,0.2102,6,5,medium,415,25783.95,0.830552948957967,1
3112,HEALTH,2,1,125,50,112.89,0.44,0.67,0.5033,7,1,medium,48,5418.72,0.95,1
3113,ART,3,5,0,100,122.64,0.691,0.417,0.5346,11,2,medium,95,11650.8,0.95,1
3114,TECH,5,8,611,50,124.82,0.529,0.9,0.3659,6,4,medium,48,5991.36,0.95,1
3115,HEALTH,1,1,168,200,109.15,0.494,0.846,0.1124,5,5,medium,190,20738.5,0.95,1
3116,SPORTS,1,9,524,100,55.93,0.537,0.692,0.2256,10,6,small,95,5313.35,0.95,1
3117,EDUCATION,0,6,186,500,232.83,0.422,0.249,0.0563,11,1,medium,269,62631.27,0.5371376560820379,1
3118,TECH,4,40,0,50,0.0,0.648,0.551,0.5651,8,0,small,48,0.0,0.95,1
3119,OTHER,3,12,0,500,599.76,0.283,0.341,0.2866,5,6,large,422,253098.72,0.8443429000836873,1
3120,EDUCATION,2,9,441,50,0.0,0.338,0.887,0.1856,5,0,medium,48,0.0,0.95,1
3121,EDUCATION,1,13,1,200,224.59,0.255,0.643,0.3706,6,4,large,190,42672.1,0.95,1
3122,TECH,1,1,728,50,623.29,0.091,0.569,0.0558,7,2,medium,25,15582.25,0.5055291799421218,1
3123,TECH,4,3,0,100,605.77,0.729,0.604,0.137,10,6,large,95,57548.15,0.95,1
3124,SPORTS,3,25,0,50,205.02,0.562,0.343,0.4754,10,2,large,48,9840.96,0.95,1
3125,TECH,0,12,289,200,136.79,0.412,0.259,0.6732,7,4,small,190,25990.1,0.95,1
3126,HEALTH,2,4,313,50,109.54,0.594,0.721,0.2849,11,0,medium,48,5257.92,0.95,1
3127,SPORTS,3,38,0,50,608.26,0.197,0.567,0.1576,6,0,large,34,20680.84,0.6893112973221138,1
3128,OTHER,6,9,490,200,615.72,0.525,0.152,0.2131,0,4,large,159,97899.48,0.794821619947317,1
3129,ART,2,37,895,100,234.06,0.401,0.286,0.7069,4,1,medium,92,21533.52,0.9210491067893608,1
3130,ART,1,2,149,50,56.59,0.349,0.464,0.2419,8,3,medium,42,2376.78,0.8432479076881927,1
3131,EDUCATION,4,26,378,50,0.0,0.378,0.285,0.1786,6,1,large,48,0.0,0.95,1
3132,EDUCATION,2,9,277,200,0.0,0.495,0.563,0.4408,5,6,medium,190,0.0,0.95,1
3133,OTHER,5,4,0,500,587.17,0.728,0.787,0.2514,4,4,small,424,248960.08,0.8487515486621985,1
3134,OTHER,2,9,210,100,582.21,0.599,0.57,0.1986,8,4,small,67,39008.07,0.6683572190181051,1
3135,OTHER,1,53,873,500,645.75,0.68,0.691,0.1617,7,0,medium,361,233115.75,0.7228446226349169,1
3136,TECH,8,9,0,100,68.03,0.15,0.852,0.356,5,3,large,95,6462.85,0.95,1
3137,SPORTS,0,2,339,50,207.47,0.66,0.397,0.2809,7,4,large,48,9958.56,0.95,1
3138,EDUCATION,3,56,410,100,626.77,0.757,0.211,0.3437,8,4,medium,95,59543.15,0.95,1
3139,TECH,2,5,771,50,145.66,0.574,0.765,0.3119,7,1,small,48,6991.68,0.95,1
3140,OTHER,4,5,48,100,241.88,0.242,0.674,0.3986,3,0,medium,70,16931.6,0.6986095308450709,1
3141,HEALTH,1,24,0,100,58.15,0.607,0.882,0.3022,5,1,large,95,5524.25,0.95,1
3142,EDUCATION,8,10,299,200,203.33,0.587,0.671,0.4214,13,0,large,190,38632.7,0.95,1
3143,TECH,3,46,0,1000,0.0,0.672,0.065,0.095,14,0,medium,841,0.0,0.8407396040494326,1
3144,EDUCATION,5,2,578,100,127.07,0.359,0.525,0.0835,12,6,large,95,12071.65,0.95,1
3145,HEALTH,4,11,0,500,0.0,0.068,0.227,0.389,5,4,large,475,0.0,0.95,1
3146,TECH,2,3,478,100,737.33,0.619,0.144,0.1287,12,5,medium,88,64885.04,0.8789460046322025,1
3147,HEALTH,6,40,0,50,53.31,0.424,0.552,0.2461,4,0,large,48,2558.88,0.95,1
3148,HEALTH,8,3,343,100,59.52,0.448,0.403,0.3737,9,4,small,88,5237.76,0.8830451692097968,1
3149,OTHER,4,4,182,50,58.2,0.22,0.733,0.0007,3,0,large,29,1687.8,0.5882868401116796,1
3150,ART,3,23,316,200,0.0,0.516,0.781,0.1772,6,6,medium,190,0.0,0.95,1
3151,EDUCATION,2,16,0,100,103.54,0.539,0.726,0.2292,10,6,small,95,9836.3,0.95,1
3152,HEALTH,2,1,634,1000,126.05,0.452,0.403,0.0569,8,1,large,773,97436.65,0.7731661367916017,1
3153,OTHER,4,26,850,100,0.0,0.388,0.592,0.1179,10,2,large,90,0.0,0.9007797662932548,1
3154,HEALTH,3,90,804,100,0.0,0.824,0.586,0.0467,10,1,large,95,0.0,0.95,1
3155,SPORTS,6,7,484,200,245.01,0.051,0.577,0.5099,1,4,large,190,46551.9,0.95,1
3156,SPORTS,4,5,252,1000,0.0,0.732,0.598,0.7311,9,5,small,950,0.0,0.95,1
3157,HEALTH,2,4,483,200,0.0,0.24,0.527,0.1356,8,0,small,156,0.0,0.7793666647238233,1
3158,EDUCATION,1,36,360,50,256.54,0.809,0.314,0.2149,6,5,medium,48,12313.92,0.95,1
3159,ART,2,14,307,50,53.6,0.718,0.721,0.2424,6,4,medium,48,2572.8,0.95,1
3160,HEALTH,2,12,656,200,514.84,0.192,0.498,0.1414,4,0,small,65,33464.6,0.32587337256324655,0
3161,EDUCATION,6,30,225,500,125.16,0.601,0.809,0.208,6,4,small,475,59451.0,0.95,1
3162,SPORTS,4,1,551,500,126.07,0.684,0.622,0.2557,15,3,medium,475,59883.25,0.95,1
3163,EDUCATION,4,26,215,100,129.78,0.643,0.443,0.4428,7,2,small,95,12329.1,0.95,1
3164,HEALTH,4,1,100,500,210.94,0.378,0.949,0.3687,9,3,medium,475,100196.5,0.95,1
3165,HEALTH,1,16,208,100,112.45,0.655,0.605,0.2553,10,4,medium,95,10682.75,0.95,1
3166,SPORTS,1,8,123,100,121.38,0.807,0.806,0.423,12,2,medium,95,11531.1,0.95,1
3167,EDUCATION,0,1,434,100,59.22,0.188,0.194,0.1549,4,6,small,68,4026.96,0.6764956557999012,1
3168,SPORTS,2,11,428,50,61.95,0.392,0.4,0.2177,8,4,small,46,2849.7,0.9128547797105564,1
3169,TECH,2,29,483,200,153.73,0.416,0.344,0.3993,5,0,small,151,23213.23,0.7560395305475953,1
3170,TECH,5,9,160,50,137.17,0.638,0.747,0.353,11,6,small,48,6584.16,0.95,1
3171,ART,2,49,0,200,590.05,0.5,0.623,0.0512,8,6,medium,152,89687.6,0.7598161537799999,1
3172,OTHER,1,13,535,200,230.0,0.359,0.694,0.3933,3,6,small,190,43700.0,0.95,1
3173,ART,5,31,0,200,604.59,0.042,0.297,0.165,4,5,medium,98,59249.82,0.4895537331830783,0
3174,TECH,2,1,385,200,0.0,0.275,0.38,0.2069,7,6,medium,189,0.0,0.9458362568050639,1
3175,ART,2,1,623,50,56.45,0.062,0.91,0.374,1,0,medium,43,2427.35,0.8565404095096555,1
3176,EDUCATION,2,9,598,50,108.12,0.586,0.56,0.2644,6,1,medium,48,5189.76,0.95,1
3177,EDUCATION,7,25,646,100,224.12,0.836,0.586,0.0247,4,2,large,95,21291.4,0.95,1
3178,EDUCATION,3,16,646,500,53.31,0.34,0.618,0.159,8,4,medium,475,25322.25,0.95,1
3179,HEALTH,6,36,230,100,501.69,0.635,0.652,0.5025,10,2,small,95,47660.55,0.95,1
3180,EDUCATION,7,31,376,500,0.0,0.291,0.345,0.1507,5,0,small,350,0.0,0.6998417639338659,1
3181,HEALTH,3,28,233,50,0.0,0.65,0.772,0.228,6,4,small,48,0.0,0.95,1
3182,ART,2,2,726,100,0.0,0.941,0.482,0.2951,8,2,medium,95,0.0,0.95,1
3183,TECH,5,24,379,200,67.27,0.391,0.882,0.3288,7,1,small,190,12781.3,0.95,1
3184,EDUCATION,2,28,1054,50,0.0,0.164,0.723,0.1597,4,1,small,43,0.0,0.8512577396996223,1
3185,TECH,1,1,7,100,70.83,0.42,0.924,0.2629,3,4,small,95,6728.85,0.95,1
3186,SPORTS,0,16,0,200,571.88,0.329,0.106,0.5253,6,5,medium,189,108085.32,0.9431213620824948,1
3187,EDUCATION,5,14,338,100,122.74,0.701,0.574,0.4985,6,6,medium,95,11660.3,0.95,1
3188,TECH,4,11,73,1000,0.0,0.442,0.494,0.1203,6,4,small,950,0.0,0.95,1
3189,SPORTS,2,4,460,100,0.0,0.052,0.563,0.243,2,5,medium,92,0.0,0.9214915820172183,1
3190,EDUCATION,2,43,9,100,122.25,0.234,0.499,0.069,5,6,medium,86,10513.5,0.8625197113238091,1
3191,OTHER,4,14,167,100,0.0,0.456,0.43,0.1054,8,6,small,95,0.0,0.95,1
3192,OTHER,4,38,243,100,215.09,0.466,0.285,0.0168,2,5,medium,75,16131.75,0.7516511812760652,1
3193,ART,6,3,455,100,0.0,0.338,0.555,0.1064,7,2,large,92,0.0,0.9183117323431677,1
3194,HEALTH,1,13,0,100,115.92,0.458,0.273,0.2352,16,3,medium,91,10548.72,0.9079431331389594,1
3195,SPORTS,2,16,8,100,0.0,0.605,0.8,0.1822,9,1,small,95,0.0,0.95,1
3196,TECH,3,1,0,200,126.72,0.436,0.91,0.1363,7,6,medium,190,24076.8,0.95,1
3197,ART,2,2,332,100,0.0,0.384,0.493,0.1967,6,5,large,95,0.0,0.95,1
3198,OTHER,4,1,291,50,0.0,0.54,0.835,0.1895,6,6,large,48,0.0,0.95,1
3199,EDUCATION,7,7,0,500,114.98,0.646,0.267,0.0181,5,3,small,443,50936.14,0.885757545712893,1
3200,TECH,4,4,693,200,0.0,0.187,0.363,0.4122,4,5,medium,190,0.0,0.95,1
3201,EDUCATION,4,27,141,100,115.42,0.538,0.431,0.3985,8,3,large,95,10964.9,0.95,1
3202,ART,3,9,389,50,129.21,0.07,0.099,0.3743,1,6,large,47,6072.87,0.9413115310595425,1
3203,OTHER,6,10,245,1000,641.38,0.365,0.529,0.0929,1,1,large,620,397655.6,0.6199271864504345,1
3204,OTHER,3,21,1,100,606.47,0.371,0.567,0.0759,1,4,medium,58,35175.26,0.5823788191125638,1
3205,HEALTH,5,50,0,200,0.0,0.772,0.36,0.0987,7,6,small,190,0.0,0.95,1
3206,HEALTH,4,11,0,200,641.11,0.342,0.615,0.1151,3,3,small,177,113476.47,0.8855247845217258,1
3207,HEALTH,3,21,901,100,577.16,0.67,0.958,0.3629,7,1,small,95,54830.2,0.9494438480086584,1
3208,EDUCATION,1,30,489,500,200.26,0.719,0.213,0.3044,7,4,small,475,95123.5,0.95,1
3209,ART,1,11,512,500,122.33,0.595,0.582,0.1071,8,4,large,471,57617.43,0.9426514940177273,1
3210,TECH,3,20,775,200,69.58,0.609,0.446,0.5235,8,1,small,190,13220.2,0.95,1
3211,ART,5,3,0,100,112.24,0.37,0.255,0.1233,8,6,medium,88,9877.12,0.8785275283457349,1
3212,SPORTS,3,15,342,500,114.65,0.192,0.596,0.4862,6,2,medium,475,54458.75,0.95,1
3213,HEALTH,4,9,455,50,51.55,0.13,0.323,0.4553,9,4,small,46,2371.3,0.9166692245190267,1
3214,EDUCATION,4,12,29,50,229.97,0.145,0.428,0.2967,5,4,large,44,10118.68,0.8835291104335912,1
3215,HEALTH,2,4,356,200,559.76,0.429,0.874,0.1882,7,0,small,140,78366.4,0.702463982742246,1
3216,EDUCATION,2,8,38,50,0.0,0.745,0.347,0.194,10,4,large,48,0.0,0.95,1
3217,TECH,3,1,0,100,297.06,0.145,0.434,0.4173,1,5,small,95,28220.7,0.95,1
3218,EDUCATION,5,10,769,200,64.15,0.388,0.752,0.0557,5,5,large,190,12188.5,0.95,1
3219,OTHER,3,13,0,50,57.64,0.507,0.322,0.2452,10,5,medium,48,2766.72,0.95,1
3220,EDUCATION,6,14,0,50,505.79,0.671,0.301,0.1456,8,3,medium,47,23772.13,0.9308379152073869,1
3221,OTHER,2,22,61,200,524.41,0.229,0.739,0.2837,2,0,small,142,74466.22,0.7115882892321211,1
3222,HEALTH,5,5,24,200,104.09,0.782,0.865,0.0756,12,3,small,185,19256.65,0.923469697242142,1
